LONGITUD_X,LATITUD_Y,DISTRICTE,TIPUS_CARRER,CARRER
2.180347616,41.40726803,SANT MARTI,Carrer,INDEPENDENCIA
2.148515156,41.39909821,SARRIA-SANT GERVASI,Via,AUGUSTA
2.148515156,41.39909821,SARRIA-SANT GERVASI,Via,AUGUSTA
2.194735805,41.39601276,SANT MARTI,Carrer,PUJADES
2.205875553,41.40079788,SANT MARTI,Passatge,PIQUER
2.163220584,41.37332257,L'EIXAMPLE,Avinguda,PARAL.LEL
2.170022049,41.40026875,L'EIXAMPLE,Carrer,PROVENÇA
2.142298611,41.40247085,SARRIA-SANT GERVASI,Carrer,RIOS ROSAS
2.137536078,41.38819622,LES CORTS,Carrer,DEU I MATA
2.178025838,41.408049,SANT MARTI,Carrer,FRESER
2.194735805,41.39601276,SANT MARTI,Carrer,PUJADES
2.155427027,41.39513556,GRACIA,Carrer,SENECA
2.190822493,41.39070982,SANT MARTI,Carrer,JOAN D'AUSTRIA
2.145743824,41.37830546,L'EIXAMPLE,Carrer,VALENCIA
2.145743824,41.37830546,L'EIXAMPLE,Carrer,VALENCIA
2.145743824,41.37830546,L'EIXAMPLE,Carrer,VALENCIA
2.145743824,41.37830546,L'EIXAMPLE,Carrer,VALENCIA
2.145743824,41.37830546,L'EIXAMPLE,Carrer,VALENCIA
2.142298611,41.40247085,SARRIA-SANT GERVASI,Carrer,RIOS ROSAS
2.155814498,41.38652438,L'EIXAMPLE,Carrer,MUNTANER
2.16784011,41.39522839,L'EIXAMPLE,Carrer,VALENCIA
2.178187066,41.37834052,CIUTAT VELLA,Carrer,AVINYO
2.14943453,41.3933219,SARRIA-SANT GERVASI,Carrer,ARIBAU
2.163610637,41.38162651,CIUTAT VELLA,Carrer,JOAQUIN COSTA
2.206987042,41.40128645,SANT MARTI,Carrer,TORTELLA
2.146905552,41.40200445,SARRIA-SANT GERVASI,Carrer,VALLIRANA
2.205967248,41.39695923,SANT MARTI,Carrer,FERROCARRIL
2.205967248,41.39695923,SANT MARTI,Carrer,FERROCARRIL
2.180910123,41.40473808,L'EIXAMPLE,Carrer,VALENCIA
2.169381618,41.39018699,L'EIXAMPLE,Carrer,ROGER DE LLURIA
2.15102114,41.38161094,L'EIXAMPLE,Carrer,VILADOMAT
2.174056663,41.38901534,L'EIXAMPLE,Carrer,AUSIAS MARC
2.174056663,41.38901534,L'EIXAMPLE,Carrer,AUSIAS MARC
2.16502717,41.38404475,L'EIXAMPLE,Carrer,PELAI
2.166964356,41.39173342,L'EIXAMPLE,Carrer,ROGER DE LLURIA
2.173460494,41.40477315,L'EIXAMPLE,Avinguda,GAUDI
2.173460494,41.40477315,L'EIXAMPLE,Avinguda,GAUDI
2.173460494,41.40477315,L'EIXAMPLE,Avinguda,GAUDI
2.173907895,41.40371668,L'EIXAMPLE,Carrer,LEPANT
2.156105738,41.38951425,L'EIXAMPLE,Carrer,PROVENÇA
2.156105738,41.38951425,L'EIXAMPLE,Carrer,PROVENÇA
2.156105738,41.38951425,L'EIXAMPLE,Carrer,PROVENÇA
2.156105738,41.38951425,L'EIXAMPLE,Carrer,PROVENÇA
2.153326634,41.38526225,L'EIXAMPLE,Carrer,VILLARROEL
2.192128766,41.39065704,SANT MARTI,Carrer,RAMON TURRO
2.172974217,41.42582884,NOU BARRIS,Carrer,COSTA I CUXART
2.169381618,41.39018699,L'EIXAMPLE,Carrer,ROGER DE LLURIA
2.159923814,41.38245758,L'EIXAMPLE,Gran Via,CORTS CATALANES
2.214219692,41.40312153,SANT MARTI,Passeig,GARCIA FARIA
2.169444057,41.37066659,SANTS-MONTJUÏC,Carrer,MATA
2.169444057,41.37066659,SANTS-MONTJUÏC,Carrer,MATA
2.1774947,41.3950008,L'EIXAMPLE,Gran Via,CORTS CATALANES
2.155486749,41.39808467,GRACIA,Carrer,SANT DOMENEC
2.155427027,41.39513556,GRACIA,Carrer,SENECA
2.142537669,41.3971281,SARRIA-SANT GERVASI,Via,AUGUSTA
2.175058518,41.40146959,L'EIXAMPLE,Carrer,MARINA
2.145317525,41.37019826,SANTS-MONTJUÏC,Carrer,SANT GERMA
2.156105738,41.38951425,L'EIXAMPLE,Carrer,PROVENÇA
2.156105738,41.38951425,L'EIXAMPLE,Carrer,PROVENÇA
2.156105738,41.38951425,L'EIXAMPLE,Carrer,PROVENÇA
2.156105738,41.38951425,L'EIXAMPLE,Carrer,PROVENÇA
2.200687562,41.39970211,SANT MARTI,Carrer,VENERO
2.188636052,41.39020692,SANT MARTI,Carrer,LLULL
2.212989716,41.40218778,SANT MARTI,Passeig,GARCIA FARIA
2.175740959,41.40967836,SANT MARTI,Carrer,INDUSTRIA
2.160914737,41.39144029,L'EIXAMPLE,Carrer,MALLORCA
2.164953101,41.39523498,L'EIXAMPLE,Carrer,BRUC
2.175377263,41.40572017,L'EIXAMPLE,Carrer,ROSSELLO
2.17317505,41.41687947,HORTA-GUINARDÓ,Carrer,ART
2.200687562,41.39970211,SANT MARTI,Carrer,VENERO
2.200687562,41.39970211,SANT MARTI,Carrer,VENERO
2.136367552,41.3816781,LES CORTS,Carrer,CABALLERO
2.205967248,41.39695923,SANT MARTI,Carrer,FERROCARRIL
2.200687562,41.39970211,SANT MARTI,Carrer,VENERO
2.200687562,41.39970211,SANT MARTI,Carrer,VENERO
2.16019118,41.37638493,L'EIXAMPLE,Carrer,COMTE BORRELL
2.16019118,41.37638493,L'EIXAMPLE,Carrer,COMTE BORRELL
2.16019118,41.37638493,L'EIXAMPLE,Carrer,COMTE BORRELL
2.16019118,41.37638493,L'EIXAMPLE,Carrer,COMTE BORRELL
2.16019118,41.37638493,L'EIXAMPLE,Carrer,COMTE BORRELL
2.16019118,41.37638493,L'EIXAMPLE,Carrer,COMTE BORRELL
2.16019118,41.37638493,L'EIXAMPLE,Carrer,COMTE BORRELL
2.16019118,41.37638493,L'EIXAMPLE,Carrer,COMTE BORRELL
2.16019118,41.37638493,L'EIXAMPLE,Carrer,COMTE BORRELL
2.16019118,41.37638493,L'EIXAMPLE,Carrer,COMTE BORRELL
2.154724778,41.39928273,GRACIA,Carrer,SANT JOAQUIM
2.154724778,41.39928273,GRACIA,Carrer,SANT JOAQUIM
2.205967248,41.39695923,SANT MARTI,Carrer,FERROCARRIL
2.139646922,41.3833622,LES CORTS,Carrer,EQUADOR
2.139646922,41.3833622,LES CORTS,Carrer,EQUADOR
2.139646922,41.3833622,LES CORTS,Carrer,EQUADOR
2.139646922,41.3833622,LES CORTS,Carrer,EQUADOR
2.139646922,41.3833622,LES CORTS,Carrer,EQUADOR
2.153853448,41.40242671,GRACIA,Carrer,TORRENT DE L'OLLA
2.16019118,41.37638493,L'EIXAMPLE,Carrer,COMTE BORRELL
2.16019118,41.37638493,L'EIXAMPLE,Carrer,COMTE BORRELL
2.16019118,41.37638493,L'EIXAMPLE,Carrer,COMTE BORRELL
2.16019118,41.37638493,L'EIXAMPLE,Carrer,COMTE BORRELL
2.16019118,41.37638493,L'EIXAMPLE,Carrer,COMTE BORRELL
2.16019118,41.37638493,L'EIXAMPLE,Carrer,COMTE BORRELL
2.15714216,41.396762,GRACIA,Carrer,SANT PERE MARTIR
2.167928387,41.40012812,L'EIXAMPLE,Carrer,ROSSELLO
2.162936825,41.40524277,GRACIA,Carrer,ROMANS
2.155933822,41.41787073,HORTA-GUINARDÓ,Carrer,CALDERON DE LA BARCA
2.164685388,41.38466267,L'EIXAMPLE,Ronda,UNIVERSITAT
2.164685388,41.38466267,L'EIXAMPLE,Ronda,UNIVERSITAT
2.164685388,41.38466267,L'EIXAMPLE,Ronda,UNIVERSITAT
2.164685388,41.38466267,L'EIXAMPLE,Ronda,UNIVERSITAT
2.164685388,41.38466267,L'EIXAMPLE,Ronda,UNIVERSITAT
2.147632944,41.39220114,SARRIA-SANT GERVASI,Avinguda,DIAGONAL
2.147632944,41.39220114,SARRIA-SANT GERVASI,Avinguda,DIAGONAL
2.179650939,41.38723495,CIUTAT VELLA,Carrer,PORTAL NOU
2.156931334,41.3816282,L'EIXAMPLE,Carrer,DIPUTACIO
2.166184719,41.37347167,L'EIXAMPLE,Ronda,SANT PAU
2.166184719,41.37347167,L'EIXAMPLE,Ronda,SANT PAU
2.188496127,41.42403875,SANT ANDREU,Carrer,PACIFIC
2.188496127,41.42403875,SANT ANDREU,Carrer,PACIFIC
2.188496127,41.42403875,SANT ANDREU,Carrer,PACIFIC
2.177423875,41.40213011,L'EIXAMPLE,Carrer,VALENCIA
2.199811542,41.39310106,SANT MARTI,Carrer,TAULAT
2.17142913,41.40275375,L'EIXAMPLE,Carrer,ROSSELLO
2.17142913,41.40275375,L'EIXAMPLE,Carrer,ROSSELLO
2.17142913,41.40275375,L'EIXAMPLE,Carrer,ROSSELLO
2.17142913,41.40275375,L'EIXAMPLE,Carrer,ROSSELLO
2.205967248,41.39695923,SANT MARTI,Carrer,FERROCARRIL
2.205967248,41.39695923,SANT MARTI,Carrer,FERROCARRIL
2.205967248,41.39695923,SANT MARTI,Carrer,FERROCARRIL
2.205967248,41.39695923,SANT MARTI,Carrer,FERROCARRIL
2.152853835,41.39352784,SARRIA-SANT GERVASI,Avinguda,DIAGONAL
2.157884423,41.38694491,L'EIXAMPLE,Carrer,ARIBAU
2.155933822,41.41787073,HORTA-GUINARDÓ,Carrer,CALDERON DE LA BARCA
2.147744135,41.40947984,GRACIA,Carrer,REPARTIDOR
2.158215778,41.40175914,GRACIA,Carrer,CIUDAD REAL
2.164535005,41.39014384,L'EIXAMPLE,Passeig,GRACIA
2.164535005,41.39014384,L'EIXAMPLE,Passeig,GRACIA
2.163391727,41.37058711,SANTS-MONTJUÏC,Carrer,POETA CABANYES
2.202905983,41.39870426,SANT MARTI,Carrer,RAMON TURRO
2.160530254,41.37913847,L'EIXAMPLE,Carrer,FLORIDABLANCA
2.183365973,41.39598237,L'EIXAMPLE,Carrer,AUSIAS MARC
2.183365973,41.39598237,L'EIXAMPLE,Carrer,AUSIAS MARC
2.183365973,41.39598237,L'EIXAMPLE,Carrer,AUSIAS MARC
2.183365973,41.39598237,L'EIXAMPLE,Carrer,AUSIAS MARC
2.182704282,41.39760145,L'EIXAMPLE,Carrer,RIBES
2.170342261,41.39742247,L'EIXAMPLE,Avinguda,DIAGONAL
2.156893383,41.37196755,SANTS-MONTJUÏC,Carrer,RICART
2.161432049,41.3733288,L'EIXAMPLE,Avinguda,PARAL.LEL
2.154758492,41.37791784,L'EIXAMPLE,Gran Via,CORTS CATALANES
2.175238356,41.41405273,HORTA-GUINARDÓ,Passatge,FLAUGIER
2.175238356,41.41405273,HORTA-GUINARDÓ,Passatge,FLAUGIER
2.214219692,41.40312153,SANT MARTI,Passeig,GARCIA FARIA
2.15423957,41.38498481,L'EIXAMPLE,Carrer,VALENCIA
2.17142913,41.40275375,L'EIXAMPLE,Carrer,ROSSELLO
2.17142913,41.40275375,L'EIXAMPLE,Carrer,ROSSELLO
2.17142913,41.40275375,L'EIXAMPLE,Carrer,ROSSELLO
2.17142913,41.40275375,L'EIXAMPLE,Carrer,ROSSELLO
2.17142913,41.40275375,L'EIXAMPLE,Carrer,ROSSELLO
2.157884423,41.38694491,L'EIXAMPLE,Carrer,ARIBAU
2.157884423,41.38694491,L'EIXAMPLE,Carrer,ARIBAU
2.154289427,41.39183793,L'EIXAMPLE,Carrer,CORSEGA
2.169942539,41.40020899,L'EIXAMPLE,Carrer,PROVENÇA
2.153570705,41.38677826,L'EIXAMPLE,Carrer,CASANOVA
2.170710053,41.40112367,L'EIXAMPLE,Carrer,SICILIA
2.187271143,41.42480199,SANT ANDREU,Carrer,PORTUGAL
2.149035551,41.37766392,L'EIXAMPLE,Carrer,CONSELL DE CENT
2.151135154,41.38607052,L'EIXAMPLE,Carrer,PROVENÇA
2.161416398,41.38228832,L'EIXAMPLE,Carrer,MUNTANER
2.12841627,41.38477099,LES CORTS,Carrer,JOAN GUELL
2.171378808,41.4020459,L'EIXAMPLE,Carrer,SARDENYA
2.184283416,41.3908572,SANT MARTI,Carrer,WELLINGTON
2.152991988,41.39701378,GRACIA,Travessera,GRACIA
2.176785178,41.39625591,L'EIXAMPLE,Carrer,SICILIA
2.17142913,41.40275375,L'EIXAMPLE,Carrer,ROSSELLO
2.17142913,41.40275375,L'EIXAMPLE,Carrer,ROSSELLO
2.17142913,41.40275375,L'EIXAMPLE,Carrer,ROSSELLO
2.17142913,41.40275375,L'EIXAMPLE,Carrer,ROSSELLO
2.153570705,41.38677826,L'EIXAMPLE,Carrer,CASANOVA
2.170710053,41.40112367,L'EIXAMPLE,Carrer,SICILIA
2.170710053,41.40112367,L'EIXAMPLE,Carrer,SICILIA
2.175740959,41.40967836,SANT MARTI,Carrer,INDUSTRIA
2.156100564,41.39961446,GRACIA,Carrer,CANO
2.155933822,41.41787073,HORTA-GUINARDÓ,Carrer,CALDERON DE LA BARCA
2.155933822,41.41787073,HORTA-GUINARDÓ,Carrer,CALDERON DE LA BARCA
2.176830183,41.39516161,L'EIXAMPLE,Gran Via,CORTS CATALANES
2.14943453,41.3933219,SARRIA-SANT GERVASI,Carrer,ARIBAU
2.16251048,41.37383011,L'EIXAMPLE,Carrer,MARQUES DE CAMPO SAGRADO
2.162691773,41.3753885,L'EIXAMPLE,Carrer,PARLAMENT
2.148460365,41.39437308,SARRIA-SANT GERVASI,Travessera,GRACIA
2.131043335,41.37487738,SANTS-MONTJUÏC,Carrer,TENOR MASINI
2.131043335,41.37487738,SANTS-MONTJUÏC,Carrer,TENOR MASINI
2.131043335,41.37487738,SANTS-MONTJUÏC,Carrer,TENOR MASINI
2.131043335,41.37487738,SANTS-MONTJUÏC,Carrer,TENOR MASINI
2.155933822,41.41787073,HORTA-GUINARDÓ,Carrer,CALDERON DE LA BARCA
2.155933822,41.41787073,HORTA-GUINARDÓ,Carrer,CALDERON DE LA BARCA
2.180909831,41.40285606,L'EIXAMPLE,Carrer,ENAMORATS
2.161833794,41.39914514,GRACIA,Carrer,MONISTROL
2.205967248,41.39695923,SANT MARTI,Carrer,FERROCARRIL
2.17142913,41.40275375,L'EIXAMPLE,Carrer,ROSSELLO
2.17142913,41.40275375,L'EIXAMPLE,Carrer,ROSSELLO
2.17142913,41.40275375,L'EIXAMPLE,Carrer,ROSSELLO
2.170710053,41.40112367,L'EIXAMPLE,Carrer,SICILIA
2.170710053,41.40112367,L'EIXAMPLE,Carrer,SICILIA
2.170710053,41.40112367,L'EIXAMPLE,Carrer,SICILIA
2.170710053,41.40112367,L'EIXAMPLE,Carrer,SICILIA
2.170710053,41.40112367,L'EIXAMPLE,Carrer,SICILIA
2.156965466,41.39015853,L'EIXAMPLE,Carrer,PROVENÇA
2.214817323,41.40615368,SANT MARTI,Passeig,TAULAT
2.208018551,41.40158869,SANT MARTI,Carrer,BAC DE RODA
2.208018551,41.40158869,SANT MARTI,Carrer,BAC DE RODA
2.155933822,41.41787073,HORTA-GUINARDÓ,Carrer,CALDERON DE LA BARCA
2.155933822,41.41787073,HORTA-GUINARDÓ,Carrer,CALDERON DE LA BARCA
2.155933822,41.41787073,HORTA-GUINARDÓ,Carrer,CALDERON DE LA BARCA
2.155933822,41.41787073,HORTA-GUINARDÓ,Carrer,CALDERON DE LA BARCA
2.155933822,41.41787073,HORTA-GUINARDÓ,Carrer,CALDERON DE LA BARCA
2.155933822,41.41787073,HORTA-GUINARDÓ,Carrer,CALDERON DE LA BARCA
2.155933822,41.41787073,HORTA-GUINARDÓ,Carrer,CALDERON DE LA BARCA
2.205786819,41.39746145,SANT MARTI,Plaça,PRIM
2.205967248,41.39695923,SANT MARTI,Carrer,FERROCARRIL
2.205967248,41.39695923,SANT MARTI,Carrer,FERROCARRIL
2.173902223,41.39380174,L'EIXAMPLE,Plaça,TETUAN
2.127354821,41.37699593,SANTS-MONTJUÏC,Avinguda,MADRID
2.135691364,41.38685214,LES CORTS,Carrer,TAQUIGRAF GARRIGA
2.175740959,41.40967836,SANT MARTI,Carrer,INDUSTRIA
2.182346725,41.39403467,L'EIXAMPLE,Carrer,SARDENYA
2.159633777,41.39217709,L'EIXAMPLE,Carrer,PROVENÇA
2.173460494,41.40477315,L'EIXAMPLE,Avinguda,GAUDI
2.173460494,41.40477315,L'EIXAMPLE,Avinguda,GAUDI
2.173460494,41.40477315,L'EIXAMPLE,Avinguda,GAUDI
2.173460494,41.40477315,L'EIXAMPLE,Avinguda,GAUDI
2.164875898,41.38987253,L'EIXAMPLE,Passeig,GRACIA
2.166184719,41.37347167,L'EIXAMPLE,Ronda,SANT PAU
2.17142913,41.40275375,L'EIXAMPLE,Carrer,ROSSELLO
2.17142913,41.40275375,L'EIXAMPLE,Carrer,ROSSELLO
2.17142913,41.40275375,L'EIXAMPLE,Carrer,ROSSELLO
2.17142913,41.40275375,L'EIXAMPLE,Carrer,ROSSELLO
2.17142913,41.40275375,L'EIXAMPLE,Carrer,ROSSELLO
2.148690505,41.37995835,L'EIXAMPLE,Carrer,ROCAFORT
2.142537669,41.3971281,SARRIA-SANT GERVASI,Via,AUGUSTA
2.153138067,41.39778721,GRACIA,Carrer,SANT CRISTOFOL
2.158095272,41.38277743,L'EIXAMPLE,Carrer,DIPUTACIO
2.143180666,41.40584196,SARRIA-SANT GERVASI,Carrer,OSONA
2.173398634,41.37880625,CIUTAT VELLA,Carrer,FERRAN
2.173398634,41.37880625,CIUTAT VELLA,Carrer,FERRAN
2.173398634,41.37880625,CIUTAT VELLA,Carrer,FERRAN
2.173398634,41.37880625,CIUTAT VELLA,Carrer,FERRAN
2.173398634,41.37880625,CIUTAT VELLA,Carrer,FERRAN
2.173398634,41.37880625,CIUTAT VELLA,Carrer,FERRAN
2.173398634,41.37880625,CIUTAT VELLA,Carrer,FERRAN
2.173398634,41.37880625,CIUTAT VELLA,Carrer,FERRAN
2.173398634,41.37880625,CIUTAT VELLA,Carrer,FERRAN
2.181747261,41.40536449,SANT MARTI,Carrer,VALENCIA
2.159121637,41.40039713,GRACIA,Carrer,PUIGMARTI
2.183447256,41.42062782,SANT ANDREU,Carrer,FELIP II
2.166378592,41.37771159,CIUTAT VELLA,Carrer,HOSPITAL
2.163592688,41.37674021,CIUTAT VELLA,Carrer,SALVADOR
2.163592688,41.37674021,CIUTAT VELLA,Carrer,SALVADOR
2.174901849,41.40364476,L'EIXAMPLE,Carrer,PROVENÇA
2.155663363,41.3720325,SANTS-MONTJUÏC,Carrer,VALLHONRAT
2.17605046,41.40071417,L'EIXAMPLE,Carrer,MARINA
2.154492591,41.37053872,SANTS-MONTJUÏC,Carrer,LLEIDA
2.207597465,41.40196939,SANT MARTI,Carrer,BAC DE RODA
2.162732803,41.37610358,L'EIXAMPLE,Ronda,SANT PAU
2.155971921,41.37740588,L'EIXAMPLE,Carrer,SEPULVEDA
2.164611034,41.37014084,SANTS-MONTJUÏC,Carrer,ROSER
2.182306716,41.41522728,SANT MARTI,Carrer,FRESER
2.155925768,41.40501485,GRACIA,Carrer,VILAFRANCA
2.195429644,41.40411045,SANT MARTI,Avinguda,DIAGONAL
2.148305886,41.38104175,L'EIXAMPLE,Avinguda,ROMA
2.146580637,41.38012274,L'EIXAMPLE,Carrer,ENTENÇA
2.146580637,41.38012274,L'EIXAMPLE,Carrer,ENTENÇA
2.146580637,41.38012274,L'EIXAMPLE,Carrer,ENTENÇA
2.146580637,41.38012274,L'EIXAMPLE,Carrer,ENTENÇA
2.146580637,41.38012274,L'EIXAMPLE,Carrer,ENTENÇA
2.146580637,41.38012274,L'EIXAMPLE,Carrer,ENTENÇA
2.156189993,41.39734904,GRACIA,Carrer,MARIA
2.141790274,41.38293444,L'EIXAMPLE,Avinguda,JOSEP TARRADELLAS
2.166184719,41.37347167,L'EIXAMPLE,Ronda,SANT PAU
2.166184719,41.37347167,L'EIXAMPLE,Ronda,SANT PAU
2.166184719,41.37347167,L'EIXAMPLE,Ronda,SANT PAU
2.198719511,41.39902838,SANT MARTI,Carrer,PUJADES
2.169587317,41.38650016,L'EIXAMPLE,Ronda,SANT PERE
2.150172934,41.37994589,L'EIXAMPLE,Carrer,ARAGO
2.150172934,41.37994589,L'EIXAMPLE,Carrer,ARAGO
2.145097202,41.39156091,SARRIA-SANT GERVASI,Avinguda,DIAGONAL
2.145097202,41.39156091,SARRIA-SANT GERVASI,Avinguda,DIAGONAL
2.145097202,41.39156091,SARRIA-SANT GERVASI,Avinguda,DIAGONAL
2.145097202,41.39156091,SARRIA-SANT GERVASI,Avinguda,DIAGONAL
2.184782854,41.43180131,SANT ANDREU,Carrer,CASTELLBELL
2.184782854,41.43180131,SANT ANDREU,Carrer,CASTELLBELL
2.184782854,41.43180131,SANT ANDREU,Carrer,CASTELLBELL
2.175238356,41.41405273,HORTA-GUINARDÓ,Passatge,FLAUGIER
2.189633477,41.4222086,SANT ANDREU,Carrer,MARTI MOLINS
2.146580637,41.38012274,L'EIXAMPLE,Carrer,ENTENÇA
2.146580637,41.38012274,L'EIXAMPLE,Carrer,ENTENÇA
2.146580637,41.38012274,L'EIXAMPLE,Carrer,ENTENÇA
2.146580637,41.38012274,L'EIXAMPLE,Carrer,ENTENÇA
2.146580637,41.38012274,L'EIXAMPLE,Carrer,ENTENÇA
2.146580637,41.38012274,L'EIXAMPLE,Carrer,ENTENÇA
2.146580637,41.38012274,L'EIXAMPLE,Carrer,ENTENÇA
2.146580637,41.38012274,L'EIXAMPLE,Carrer,ENTENÇA
2.159609391,41.40058083,GRACIA,Carrer,PUIGMARTI
2.176782406,41.43040711,NOU BARRIS,Carrer,PIFERRER
2.141682506,41.37466846,SANTS-MONTJUÏC,Carrer,CALLAO
2.141682506,41.37466846,SANTS-MONTJUÏC,Carrer,CALLAO
2.141682506,41.37466846,SANTS-MONTJUÏC,Carrer,CALLAO
2.141682506,41.37466846,SANTS-MONTJUÏC,Carrer,CALLAO
2.141682506,41.37466846,SANTS-MONTJUÏC,Carrer,CALLAO
2.141682506,41.37466846,SANTS-MONTJUÏC,Carrer,CALLAO
2.162896813,41.37114546,SANTS-MONTJUÏC,Carrer,TAPIOLES
2.162896813,41.37114546,SANTS-MONTJUÏC,Carrer,TAPIOLES
2.149688881,41.41844439,HORTA-GUINARDÓ,Carrer,SANTUARI
2.145097202,41.39156091,SARRIA-SANT GERVASI,Avinguda,DIAGONAL
2.145097202,41.39156091,SARRIA-SANT GERVASI,Avinguda,DIAGONAL
2.145097202,41.39156091,SARRIA-SANT GERVASI,Avinguda,DIAGONAL
2.198702816,41.39359045,SANT MARTI,Carrer,BADAJOZ
2.146580637,41.38012274,L'EIXAMPLE,Carrer,ENTENÇA
2.146580637,41.38012274,L'EIXAMPLE,Carrer,ENTENÇA
2.173722008,41.39004138,L'EIXAMPLE,Carrer,GIRONA
2.172373171,41.3986267,L'EIXAMPLE,Carrer,VALENCIA
2.205786819,41.39746145,SANT MARTI,Plaça,PRIM
2.16702101,41.37140781,SANTS-MONTJUÏC,Carrer,NOU DE LA RAMBLA
2.155857752,41.39763275,GRACIA,Carrer,GOYA
2.167697193,41.41175455,HORTA-GUINARDÓ,Carrer,CASTILLEJOS
2.156931334,41.3816282,L'EIXAMPLE,Carrer,DIPUTACIO
2.161874345,41.37538972,L'EIXAMPLE,Carrer,COMTE BORRELL
2.196571556,41.41139993,SANT MARTI,Carrer,ANDRADE
2.172935203,41.38509213,CIUTAT VELLA,Carrer,COMTAL
2.172935203,41.38509213,CIUTAT VELLA,Carrer,COMTAL
2.172935203,41.38509213,CIUTAT VELLA,Carrer,COMTAL
2.172935203,41.38509213,CIUTAT VELLA,Carrer,COMTAL
2.17142913,41.40275375,L'EIXAMPLE,Carrer,ROSSELLO
2.17142913,41.40275375,L'EIXAMPLE,Carrer,ROSSELLO
2.17142913,41.40275375,L'EIXAMPLE,Carrer,ROSSELLO
2.177339138,41.39241728,L'EIXAMPLE,Carrer,ROGER DE FLOR
2.145097202,41.39156091,SARRIA-SANT GERVASI,Avinguda,DIAGONAL
2.122752086,41.3761423,LES CORTS,Carrer,ARIZALA
2.195192167,41.38678565,SANT MARTI,Carrer,SALVADOR ESPRIU
2.141503275,41.41451565,GRACIA,Carrer,BARO DE LA BARRE
2.188659543,41.42378663,SANT ANDREU,Carrer,CORTIT
2.188496127,41.42403875,SANT ANDREU,Carrer,PACIFIC
2.168959214,41.40457419,L'EIXAMPLE,Carrer,INDUSTRIA
2.148000625,41.39688843,SARRIA-SANT GERVASI,Carrer,LAFORJA
2.122686033,41.37624242,LES CORTS,Carrer,ARIZALA
2.16661533,41.37101669,SANTS-MONTJUÏC,Carrer,NOU DE LA RAMBLA
2.169415397,41.3875096,L'EIXAMPLE,Carrer,CASP
2.156973023,41.38933657,L'EIXAMPLE,Carrer,ENRIC GRANADOS
2.121504307,41.3756525,LES CORTS,Carrer,COMTE DE GUELL
2.189637167,41.39037749,SANT MARTI,Carrer,MARINA
2.189637167,41.39037749,SANT MARTI,Carrer,MARINA
2.189637167,41.39037749,SANT MARTI,Carrer,MARINA
2.189637167,41.39037749,SANT MARTI,Carrer,MARINA
2.189637167,41.39037749,SANT MARTI,Carrer,MARINA
2.189637167,41.39037749,SANT MARTI,Carrer,MARINA
2.189637167,41.39037749,SANT MARTI,Carrer,MARINA
2.189637167,41.39037749,SANT MARTI,Carrer,MARINA
2.149504171,41.39930271,SARRIA-SANT GERVASI,Carrer,SARAGOSSA
2.164828611,41.40064154,GRACIA,Passeig,SANT JOAN
2.151304222,41.37597488,L'EIXAMPLE,Gran Via,CORTS CATALANES
2.172935203,41.38509213,CIUTAT VELLA,Carrer,COMTAL
2.172935203,41.38509213,CIUTAT VELLA,Carrer,COMTAL
2.179020424,41.43944637,NOU BARRIS,Carrer,ENRIC CASANOVAS
2.157116209,41.38410885,L'EIXAMPLE,Carrer,CASANOVA
2.169365673,41.39098203,L'EIXAMPLE,Carrer,DIPUTACIO
2.149089563,41.37965615,L'EIXAMPLE,Carrer,ROCAFORT
2.169365573,41.37051484,SANTS-MONTJUÏC,Carrer,MATA
2.166354528,41.38783231,L'EIXAMPLE,Passeig,GRACIA
2.176133617,41.39503537,L'EIXAMPLE,Carrer,NAPOLS
2.176133617,41.39503537,L'EIXAMPLE,Carrer,NAPOLS
2.161626869,41.38138737,L'EIXAMPLE,Carrer,SEPULVEDA
2.150445723,41.4023869,GRACIA,Carrer,GRAN DE GRACIA
2.150445723,41.4023869,GRACIA,Carrer,GRAN DE GRACIA
2.150445723,41.4023869,GRACIA,Carrer,GRAN DE GRACIA
2.150445723,41.4023869,GRACIA,Carrer,GRAN DE GRACIA
2.150445723,41.4023869,GRACIA,Carrer,GRAN DE GRACIA
2.150445723,41.4023869,GRACIA,Carrer,GRAN DE GRACIA
2.145592682,41.3710203,SANTS-MONTJUÏC,Gran Via,CORTS CATALANES
2.155505937,41.39866218,GRACIA,Travessera,GRACIA
2.15245013,41.37683772,L'EIXAMPLE,Gran Via,CORTS CATALANES
2.184051389,41.39148505,SANT MARTI,Carrer,ALMOGAVERS
2.159997481,41.38363725,L'EIXAMPLE,Carrer,MUNTANER
2.165630765,41.38469667,L'EIXAMPLE,Ronda,UNIVERSITAT
2.165630765,41.38469667,L'EIXAMPLE,Ronda,UNIVERSITAT
2.171954431,41.39083613,L'EIXAMPLE,Gran Via,CORTS CATALANES
2.171954431,41.39083613,L'EIXAMPLE,Gran Via,CORTS CATALANES
2.154079614,41.38355003,L'EIXAMPLE,Avinguda,ROMA
2.189637167,41.39037749,SANT MARTI,Carrer,MARINA
2.175037927,41.40286308,L'EIXAMPLE,Carrer,LEPANT
2.175037927,41.40286308,L'EIXAMPLE,Carrer,LEPANT
2.175037927,41.40286308,L'EIXAMPLE,Carrer,LEPANT
2.164117675,41.40630604,GRACIA,Carrer,VENTALLO
2.151135154,41.38607052,L'EIXAMPLE,Carrer,PROVENÇA
