LONGITUD_X,LATITUD_Y,DISTRICTE,TIPUS_CARRER,CARRER
2.164594616,41.40915403,GRACIA,CARRER,ENCARNACIO
2.164594616,41.40915403,GRACIA,CARRER,ENCARNACIO
2.164594616,41.40915403,GRACIA,CARRER,ENCARNACIO
2.164594616,41.40915403,GRACIA,CARRER,ENCARNACIO
2.164594616,41.40915403,GRACIA,CARRER,ENCARNACIO
2.164594616,41.40915403,GRACIA,CARRER,ENCARNACIO
2.164594616,41.40915403,GRACIA,CARRER,ENCARNACIO
2.164594616,41.40915403,GRACIA,CARRER,ENCARNACIO
2.175980087,41.40720309,L'EIXAMPLE,CARRER,ROSSELLO
2.17453971,41.40825117,L'EIXAMPLE,AVINGUDA,GAUDI
2.173941153,41.37869655,CIUTAT VELLA,CARRER,NOU DE LA RAMBLA
2.174645001,41.37746749,CIUTAT VELLA,CARRER,MONTSERRAT
2.174645001,41.37746749,CIUTAT VELLA,CARRER,MONTSERRAT
2.174645001,41.37746749,CIUTAT VELLA,CARRER,MONTSERRAT
2.173321232,41.39354866,L'EIXAMPLE,GRAN VIA,CORTS CATALANES
2.180180648,41.39869487,L'EIXAMPLE,GRAN VIA,CORTS CATALANES
2.127333024,41.38374866,LES CORTS,GRAN VIA,CARLES III
2.161314838,41.39645907,L'EIXAMPLE,CARRER,ROSSELLO
2.174337328,41.38905853,L'EIXAMPLE,CARRER,TRAFALGAR
2.160430058,41.39347774,L'EIXAMPLE,RAMBLA,CATALUNYA
2.168611796,41.40797375,HORTA-GUINARDÓ,TRAVESSERA,GRACIA
2.156773051,41.38704822,L'EIXAMPLE,CARRER,CASANOVA
2.174208437,41.40894496,L'EIXAMPLE,AVINGUDA,GAUDI
2.182425208,41.3973029,L'EIXAMPLE,CARRER,RIBES
2.155918446,41.3818847,L'EIXAMPLE,CARRER,DIPUTACIO
2.16829235,41.37444505,SANTS-MONTJUÏC,CARRER,VILA I VILA
2.16829235,41.37444505,SANTS-MONTJUÏC,CARRER,VILA I VILA
2.170483181,41.40163951,L'EIXAMPLE,CARRER,PROVENÇA
2.155996994,41.3944852,L'EIXAMPLE,CARRER,BALMES
2.215920792,41.40800211,SANT MARTI,PASSEIG,TAULAT
2.166286252,41.397984,L'EIXAMPLE,AVINGUDA,DIAGONAL
2.165948993,41.37356325,SANTS-MONTJUÏC,CARRER,SALVA
2.143489878,41.39109449,LES CORTS,AVINGUDA,JOSEP TARRADELLAS
2.162100336,41.40209356,GRACIA,CARRER,TORDERA
2.15676395,41.37481586,SANTS-MONTJUÏC,AVINGUDA,PARAL.LEL
2.15676395,41.37481586,SANTS-MONTJUÏC,AVINGUDA,PARAL.LEL
2.16505721,41.38329516,CIUTAT VELLA,CARRER,JOAQUIN COSTA
2.16505721,41.38329516,CIUTAT VELLA,CARRER,JOAQUIN COSTA
2.16505721,41.38329516,CIUTAT VELLA,CARRER,JOAQUIN COSTA
2.182335222,41.38528284,CIUTAT VELLA,CARRER,FLASSADERS
2.144007162,41.40763632,SARRIA-SANT GERVASI,CARRER,PUTGET
2.165384759,41.38946442,L'EIXAMPLE,RAMBLA,CATALUNYA
2.159183756,41.3900641,L'EIXAMPLE,CARRER,ENRIC GRANADOS
2.154462698,41.39500951,L'EIXAMPLE,AVINGUDA,DIAGONAL
2.17174155,41.40432915,GRACIA,CARRER,ROSSELLO
2.175142325,41.37733339,CIUTAT VELLA,CARRER,SANTA MONICA
2.176786013,41.38978176,L'EIXAMPLE,CARRER,TRAFALGAR
2.175928163,41.41154304,L'EIXAMPLE,CARRER,DOS DE MAIG
2.145014169,41.39426545,SARRIA-SANT GERVASI,CARRER,SAGUES
2.207197018,41.39914365,SANT MARTI,CARRER,PERELLO
2.207070421,41.3988077,SANT MARTI,CARRER,FERROCARRIL
2.207070421,41.3988077,SANT MARTI,CARRER,FERROCARRIL
2.207070421,41.3988077,SANT MARTI,CARRER,FERROCARRIL
2.207070421,41.3988077,SANT MARTI,CARRER,FERROCARRIL
2.154517622,41.39446164,L'EIXAMPLE,CARRER,PARIS
2.16582793,41.39183758,L'EIXAMPLE,PASSEIG,GRACIA
2.154338214,41.3809761,L'EIXAMPLE,CARRER,DIPUTACIO
2.175950073,41.40573039,L'EIXAMPLE,CARRER,PROVENÇA
2.165768578,41.39559841,L'EIXAMPLE,CARRER,ROGER DE LLURIA
2.174607171,41.38905893,L'EIXAMPLE,CARRER,TRAFALGAR
2.169270627,41.38821806,L'EIXAMPLE,PASSEIG,GRACIA
2.177018414,41.4026651,L'EIXAMPLE,CARRER,MARINA
2.182583906,41.40650404,L'EIXAMPLE,CARRER,DOS DE MAIG
2.174020442,41.40600987,L'EIXAMPLE,CARRER,ROSSELLO
2.164737776,41.39362952,L'EIXAMPLE,CARRER,VALENCIA
2.164737776,41.39362952,L'EIXAMPLE,CARRER,VALENCIA
2.148055905,41.38447376,L'EIXAMPLE,CARRER,PROVENÇA
2.183035046,41.38485583,CIUTAT VELLA,CARRER,REC
2.198734263,41.39141058,SANT MARTI,CARRER,ARQUITECTE SERT
2.200504214,41.39709544,SANT MARTI,PASSATGE,MAS DE RODA
2.199917229,41.39133785,SANT MARTI,CARRER,SALVADOR ESPRIU
2.173668807,41.42602496,HORTA-GUINARDÓ,PASSEIG,MARAGALL
2.165977919,41.39172116,L'EIXAMPLE,PASSEIG,GRACIA
2.175059728,41.39710858,L'EIXAMPLE,CARRER,ROGER DE FLOR
2.165977919,41.39172116,L'EIXAMPLE,PASSEIG,GRACIA
2.141946941,41.41045534,SARRIA-SANT GERVASI,CARRER,MARMELLA
2.159779871,41.38853401,L'EIXAMPLE,CARRER,ARAGO
2.199805764,41.39543896,SANT MARTI,CARRER,BADAJOZ
2.174067349,41.39274005,L'EIXAMPLE,CARRER,GIRONA
2.164963405,41.39016883,L'EIXAMPLE,RAMBLA,CATALUNYA
2.174417782,41.38327647,CIUTAT VELLA,CARRER,PALLA
2.164168587,41.39075107,L'EIXAMPLE,RAMBLA,CATALUNYA
2.164855671,41.38777069,L'EIXAMPLE,CARRER,BALMES
2.155890575,41.37890159,L'EIXAMPLE,CARRER,CALABRIA
2.154647153,41.38290752,L'EIXAMPLE,CARRER,CONSELL DE CENT
2.177726856,41.39761844,L'EIXAMPLE,PASSATGE,PAGES
2.184132872,41.39863806,L'EIXAMPLE,CARRER,LEPANT
2.201766702,41.40315299,SANT MARTI,CARRER,LLATZERET
2.166001582,41.40479174,GRACIA,CARRER,SANT ANTONI MARIA CLARET
2.200512252,41.39686219,SANT MARTI,CARRER,DOCTOR TRUETA
2.151527154,41.40517899,GRACIA,CARRER,MAURICI SERRAHIMA
2.19035271,41.37950185,CIUTAT VELLA,CARRER,GRAU I TORRAS
2.19035271,41.37950185,CIUTAT VELLA,CARRER,GRAU I TORRAS
2.19035271,41.37950185,CIUTAT VELLA,CARRER,GRAU I TORRAS
2.166775813,41.40749997,GRACIA,PASSATGE,NOGUES
2.17483581,41.39897697,L'EIXAMPLE,CARRER,NAPOLS
2.161375217,41.40217387,GRACIA,CARRER,MILA I FONTANALS
2.161638489,41.38269137,L'EIXAMPLE,CARRER,SEPULVEDA
2.148420397,41.40916738,GRACIA,AVINGUDA,VALLCARCA
2.178115446,41.38000168,CIUTAT VELLA,CARRER,SERRA
2.175559401,41.38106862,CIUTAT VELLA,CARRER,BEAT SIMO
2.175374405,41.38120935,CIUTAT VELLA,CARRER,FERRAN
2.175374405,41.38120935,CIUTAT VELLA,CARRER,FERRAN
2.175559401,41.38106862,CIUTAT VELLA,CARRER,BEAT SIMO
2.188149699,41.39256459,SANT MARTI,CARRER,PUJADES
2.165546519,41.37273174,SANTS-MONTJUÏC,CARRER,SALVA
2.162906864,41.39087804,L'EIXAMPLE,CARRER,ARAGO
2.162251246,41.37480178,SANTS-MONTJUÏC,AVINGUDA,PARAL.LEL
2.163652403,41.37171179,SANTS-MONTJUÏC,CARRER,TAPIOLES
2.174558109,41.40705662,L'EIXAMPLE,AVINGUDA,GAUDI
2.167286662,41.37532033,L'EIXAMPLE,RONDA,SANT PAU
2.169270627,41.38821806,L'EIXAMPLE,PASSEIG,GRACIA
2.164401911,41.37893596,CIUTAT VELLA,CARRER,SALVADOR
2.178252978,41.40310979,L'EIXAMPLE,CARRER,LEPANT
2.16022274,41.39099429,L'EIXAMPLE,CARRER,BALMES
2.152276119,41.39187376,L'EIXAMPLE,CARRER,MUNTANER
2.157871151,41.38533826,L'EIXAMPLE,CARRER,CONSELL DE CENT
2.157871151,41.38533826,L'EIXAMPLE,CARRER,CONSELL DE CENT
2.157871151,41.38533826,L'EIXAMPLE,CARRER,CONSELL DE CENT
2.157871151,41.38533826,L'EIXAMPLE,CARRER,CONSELL DE CENT
2.180329986,41.38087042,CIUTAT VELLA,CARRER,AMPLE
2.180329986,41.38087042,CIUTAT VELLA,CARRER,AMPLE
2.143507723,41.37580953,SANTS-MONTJUÏC,CARRER,CALLAO
2.177114927,41.39002564,L'EIXAMPLE,CARRER,TRAFALGAR
2.177114927,41.39002564,L'EIXAMPLE,CARRER,TRAFALGAR
2.166672136,41.37464017,SANTS-MONTJUÏC,CARRER,SALVA
2.164963405,41.39016883,L'EIXAMPLE,RAMBLA,CATALUNYA
2.138570793,41.3707983,SANTS-MONTJUÏC,CARRER,ROSSEND ARUS
2.149761914,41.38747669,L'EIXAMPLE,CARRER,ROSSELLO
2.170361107,41.40496543,GRACIA,CARRER,CORSEGA
2.170361107,41.40496543,GRACIA,CARRER,CORSEGA
2.170361107,41.40496543,GRACIA,CARRER,CORSEGA
2.170361107,41.40496543,GRACIA,CARRER,CORSEGA
2.170361107,41.40496543,GRACIA,CARRER,CORSEGA
2.170361107,41.40496543,GRACIA,CARRER,CORSEGA
2.170361107,41.40496543,GRACIA,CARRER,CORSEGA
2.170361107,41.40496543,GRACIA,CARRER,CORSEGA
2.170361107,41.40496543,GRACIA,CARRER,CORSEGA
2.140326425,41.41752072,GRACIA,CARRER,ANNA PIFERRER
2.146545906,41.38332882,L'EIXAMPLE,CARRER,PROVENÇA
2.16829235,41.37444505,SANTS-MONTJUÏC,CARRER,VILA I VILA
2.167640517,41.38720437,L'EIXAMPLE,RONDA,UNIVERSITAT
2.188735163,41.39160272,SANT MARTI,CARRER,SARDENYA
2.142988475,41.37894883,SANTS-MONTJUÏC,CARRER,MALLORCA
2.148956165,41.41983942,GRACIA,PASSEIG,MARE DE DEU DEL COLL
2.164168587,41.39075107,L'EIXAMPLE,RAMBLA,CATALUNYA
2.160495597,41.40288581,GRACIA,CARRER,MILA I FONTANALS
2.166268811,41.38588084,L'EIXAMPLE,CARRER,PELAI
2.157304958,41.39943337,GRACIA,CARRER,SANT PERE MARTIR
2.154881214,41.38791285,L'EIXAMPLE,CARRER,MALLORCA
2.159417064,41.40408602,GRACIA,CARRER,TORRENT D'EN VIDALET
2.142742654,41.36989543,SANTS-MONTJUÏC,GRAN VIA,CORTS CATALANES
2.172851347,41.38123258,CIUTAT VELLA,CARRER,HOSPITAL
2.175142325,41.37733339,CIUTAT VELLA,CARRER,SANTA MONICA
2.163250215,41.40579303,GRACIA,CARRER,PI I MARGALL
2.16399866,41.37299413,SANTS-MONTJUÏC,CARRER,TAPIOLES
2.162518279,41.38413697,L'EIXAMPLE,CARRER,MUNTANER
2.168416059,41.39639559,L'EIXAMPLE,CARRER,VALENCIA
2.168416059,41.39639559,L'EIXAMPLE,CARRER,VALENCIA
2.168416059,41.39639559,L'EIXAMPLE,CARRER,VALENCIA
2.160044632,41.37810319,L'EIXAMPLE,CARRER,TAMARIT
2.167426336,41.38712405,L'EIXAMPLE,RONDA,UNIVERSITAT
2.163304718,41.38524519,L'EIXAMPLE,PLAÇA,UNIVERSITAT
2.179490305,41.39347158,L'EIXAMPLE,CARRER,ROGER DE FLOR
2.164168587,41.39075107,L'EIXAMPLE,RAMBLA,CATALUNYA
2.168934533,41.38933184,L'EIXAMPLE,PASSEIG,GRACIA
2.174875248,41.3978404,L'EIXAMPLE,CARRER,CONSELL DE CENT
2.174875248,41.3978404,L'EIXAMPLE,CARRER,CONSELL DE CENT
2.174875248,41.3978404,L'EIXAMPLE,CARRER,CONSELL DE CENT
2.174875248,41.3978404,L'EIXAMPLE,CARRER,CONSELL DE CENT
2.18324263,41.40750653,SANT MARTI,CARRER,VALENCIA
2.180863153,41.4032492,L'EIXAMPLE,CARRER,ENAMORATS
2.168416059,41.39639559,L'EIXAMPLE,CARRER,VALENCIA
2.168416059,41.39639559,L'EIXAMPLE,CARRER,VALENCIA
2.197579645,41.39993881,SANT MARTI,PASSATGE,CAMINAL
2.141408014,41.37429594,SANTS-MONTJUÏC,CARRER,VINT-I-SIS DE GENER DE 1641
2.169248454,41.40491933,GRACIA,CARRER,SICILIA
2.16773124,41.37357993,SANTS-MONTJUÏC,CARRER,PIQUER
2.16773124,41.37357993,SANTS-MONTJUÏC,CARRER,PIQUER
2.158363697,41.39785335,GRACIA,PASSEIG,GRACIA
2.170452131,41.39452334,L'EIXAMPLE,CARRER,CONSELL DE CENT
2.160586746,41.40055154,GRACIA,CARRER,FRATERNITAT
2.164044598,41.38970817,L'EIXAMPLE,CARRER,CONSELL DE CENT
2.159791744,41.40735264,GRACIA,CARRER,REIG I BONET
2.15737524,41.39834332,GRACIA,CARRER,GRAN DE GRACIA
2.172624373,41.40036877,L'EIXAMPLE,CARRER,NAPOLS
2.175308906,41.39816727,L'EIXAMPLE,CARRER,CONSELL DE CENT
2.168416059,41.39639559,L'EIXAMPLE,CARRER,VALENCIA
2.168416059,41.39639559,L'EIXAMPLE,CARRER,VALENCIA
2.168416059,41.39639559,L'EIXAMPLE,CARRER,VALENCIA
2.168416059,41.39639559,L'EIXAMPLE,CARRER,VALENCIA
2.168416059,41.39639559,L'EIXAMPLE,CARRER,VALENCIA
2.161845695,41.37312881,SANTS-MONTJUÏC,CARRER,MURILLO
2.155589856,41.40347116,GRACIA,CARRER,TORRENT DE L'OLLA
2.180566635,41.4126759,SANT MARTI,CARRER,CORSEGA
2.180566635,41.4126759,SANT MARTI,CARRER,CORSEGA
2.170546071,41.37251524,SANTS-MONTJUÏC,CARRER,MATA
2.180566635,41.4126759,SANT MARTI,CARRER,CORSEGA
2.170546071,41.37251524,SANTS-MONTJUÏC,CARRER,MATA
2.127276835,41.37690229,SANTS-MONTJUÏC,CARRER,ROGER
2.127276835,41.37690229,SANTS-MONTJUÏC,CARRER,ROGER
2.157127588,41.37902107,L'EIXAMPLE,CARRER,SEPULVEDA
2.175697877,41.37783923,CIUTAT VELLA,CARRER,RAMBLA
2.143507723,41.37580953,SANTS-MONTJUÏC,CARRER,CALLAO
2.169270627,41.38821806,L'EIXAMPLE,PASSEIG,GRACIA
2.171853732,41.39800753,L'EIXAMPLE,PASSEIG,SANT JOAN
2.174875248,41.3978404,L'EIXAMPLE,CARRER,CONSELL DE CENT
2.174875248,41.3978404,L'EIXAMPLE,CARRER,CONSELL DE CENT
2.174875248,41.3978404,L'EIXAMPLE,CARRER,CONSELL DE CENT
2.174875248,41.3978404,L'EIXAMPLE,CARRER,CONSELL DE CENT
2.174875248,41.3978404,L'EIXAMPLE,CARRER,CONSELL DE CENT
2.187853604,41.39186302,SANT MARTI,CARRER,PUJADES
2.170546071,41.37251524,SANTS-MONTJUÏC,CARRER,MATA
2.158363697,41.39785335,GRACIA,PASSEIG,GRACIA
2.158363697,41.39785335,GRACIA,PASSEIG,GRACIA
2.166287713,41.38213529,CIUTAT VELLA,CARRER,JOAQUIN COSTA
2.166287713,41.38213529,CIUTAT VELLA,CARRER,JOAQUIN COSTA
2.166287713,41.38213529,CIUTAT VELLA,CARRER,JOAQUIN COSTA
2.166287713,41.38213529,CIUTAT VELLA,CARRER,JOAQUIN COSTA
2.166287713,41.38213529,CIUTAT VELLA,CARRER,JOAQUIN COSTA
2.124497642,41.37554,SANTS-MONTJUÏC,CARRER,SANTS
2.124497642,41.37554,SANTS-MONTJUÏC,CARRER,SANTS
2.124497642,41.37554,SANTS-MONTJUÏC,CARRER,SANTS
2.124497642,41.37554,SANTS-MONTJUÏC,CARRER,SANTS
2.124497642,41.37554,SANTS-MONTJUÏC,CARRER,SANTS
2.157457129,41.37360041,SANTS-MONTJUÏC,CARRER,OLIVERA
2.182831729,41.39757089,L'EIXAMPLE,CARRER,MARINA
2.146596235,41.37128609,SANTS-MONTJUÏC,CARRER,SANT FRUCTUOS
2.146596235,41.37128609,SANTS-MONTJUÏC,CARRER,SANT FRUCTUOS
2.146596235,41.37128609,SANTS-MONTJUÏC,CARRER,SANT FRUCTUOS
2.146596235,41.37128609,SANTS-MONTJUÏC,CARRER,SANT FRUCTUOS
2.146596235,41.37128609,SANTS-MONTJUÏC,CARRER,SANT FRUCTUOS
2.147294916,41.39825531,SARRIA-SANT GERVASI,CARRER,OLIANA
2.146307254,41.39885686,SARRIA-SANT GERVASI,CARRER,ARIBAU
2.167238313,41.38673449,L'EIXAMPLE,RONDA,UNIVERSITAT
2.162309898,41.38319697,L'EIXAMPLE,CARRER,SEPULVEDA
2.17733265,41.38873085,CIUTAT VELLA,CARRER,MONEC
2.170681747,41.40212306,L'EIXAMPLE,CARRER,NAPOLS
2.197251767,41.38935154,SANT MARTI,CARRER,SALVADOR ESPRIU
2.150821142,41.4031597,GRACIA,CARRER,AULESTIA I PIJOAN
2.134092202,41.38368039,LES CORTS,CARRER,VALLESPIR
2.134092202,41.38368039,LES CORTS,CARRER,VALLESPIR
2.140605929,41.38560209,LES CORTS,CARRER,EQUADOR
2.166017132,41.39322475,L'EIXAMPLE,CARRER,ARAGO
2.156476297,41.39108646,L'EIXAMPLE,CARRER,PROVENÇA
2.160890927,41.3994031,GRACIA,CARRER,LLIBERTAT
2.124497642,41.37554,SANTS-MONTJUÏC,CARRER,SANTS
2.124497642,41.37554,SANTS-MONTJUÏC,CARRER,SANTS
2.124497642,41.37554,SANTS-MONTJUÏC,CARRER,SANTS
2.154588571,41.38626874,L'EIXAMPLE,CARRER,VALENCIA
2.160295513,41.38104225,L'EIXAMPLE,CARRER,COMTE D'URGELL
2.162848651,41.41185438,HORTA-GUINARDÓ,CARRER,SARDENYA
2.153534878,41.38179431,L'EIXAMPLE,CARRER,CONSELL DE CENT
2.163540683,41.40241083,GRACIA,CARRER,BAILEN
2.172837516,41.40170276,L'EIXAMPLE,CARRER,MALLORCA
2.146596235,41.37128609,SANTS-MONTJUÏC,CARRER,SANT FRUCTUOS
2.157543557,41.39131179,L'EIXAMPLE,CARRER,ENRIC GRANADOS
2.196223965,41.4001264,SANT MARTI,CARRER,PALLARS
2.195913131,41.40040125,SANT MARTI,CARRER,PERE IV
2.195960323,41.40046065,SANT MARTI,CARRER,PERE IV
2.195960323,41.40046065,SANT MARTI,CARRER,PERE IV
2.195960323,41.40046065,SANT MARTI,CARRER,PERE IV
2.177348905,41.38785696,CIUTAT VELLA,CARRER,SANT PERE MITJA
2.177348905,41.38785696,CIUTAT VELLA,CARRER,SANT PERE MITJA
2.177348905,41.38785696,CIUTAT VELLA,CARRER,SANT PERE MITJA
2.177348905,41.38785696,CIUTAT VELLA,CARRER,SANT PERE MITJA
2.177348905,41.38785696,CIUTAT VELLA,CARRER,SANT PERE MITJA
2.177348905,41.38785696,CIUTAT VELLA,CARRER,SANT PERE MITJA
2.172530678,41.39295313,L'EIXAMPLE,GRAN VIA,CORTS CATALANES
2.173090843,41.40423019,L'EIXAMPLE,PASSATGE,SIMO
2.196831592,41.39742658,SANT MARTI,CARRER,BADAJOZ
2.205665044,41.40005583,SANT MARTI,CARRER,AMISTAT
2.158470267,41.40935686,GRACIA,CARRER,LLORER
2.177671271,41.39615184,L'EIXAMPLE,GRAN VIA,CORTS CATALANES
2.173203046,41.41906966,HORTA-GUINARDÓ,CARRER,VARSOVIA
2.146406124,41.40103543,SARRIA-SANT GERVASI,VIA,AUGUSTA
2.146406124,41.40103543,SARRIA-SANT GERVASI,VIA,AUGUSTA
2.157984042,41.3895506,L'EIXAMPLE,CARRER,ARIBAU
2.164177971,41.39233147,L'EIXAMPLE,PASSEIG,GRACIA
2.201711399,41.40147821,SANT MARTI,CARRER,VENERO
2.162996847,41.40048456,GRACIA,CARRER,PERILL
2.162301362,41.37340381,SANTS-MONTJUÏC,CARRER,ELKANO
2.174306433,41.38035824,CIUTAT VELLA,CARRER,FERRAN
2.174306433,41.38035824,CIUTAT VELLA,CARRER,FERRAN
2.148726495,41.40580292,SARRIA-SANT GERVASI,RONDA,GENERAL MITRE
2.173761025,41.37791349,CIUTAT VELLA,CARRER,GUARDIA
2.181956247,41.40852998,SANT MARTI,CARRER,MALLORCA
2.160037952,41.39568,L'EIXAMPLE,PASSEIG,GRACIA
2.160037952,41.39568,L'EIXAMPLE,PASSEIG,GRACIA
2.147957004,41.37956968,L'EIXAMPLE,CARRER,ARAGO
2.177073219,41.40487144,L'EIXAMPLE,CARRER,MALLORCA
2.15943734,41.38845231,L'EIXAMPLE,CARRER,ARIBAU
2.173761025,41.37791349,CIUTAT VELLA,CARRER,GUARDIA
2.124497642,41.37554,SANTS-MONTJUÏC,CARRER,SANTS
2.124497642,41.37554,SANTS-MONTJUÏC,CARRER,SANTS
2.124497642,41.37554,SANTS-MONTJUÏC,CARRER,SANTS
2.124497642,41.37554,SANTS-MONTJUÏC,CARRER,SANTS
2.178685857,41.41184725,SANT MARTI,CARRER,INDEPENDENCIA
2.178685857,41.41184725,SANT MARTI,CARRER,INDEPENDENCIA
2.178685857,41.41184725,SANT MARTI,CARRER,INDEPENDENCIA
2.162774788,41.37480001,SANTS-MONTJUÏC,AVINGUDA,PARAL.LEL
2.166413094,41.38674656,L'EIXAMPLE,RONDA,UNIVERSITAT
2.176786013,41.38978176,L'EIXAMPLE,CARRER,TRAFALGAR
2.176786013,41.38978176,L'EIXAMPLE,CARRER,TRAFALGAR
2.163282982,41.37452437,SANTS-MONTJUÏC,CARRER,BLASCO DE GARAY
2.163282982,41.37452437,SANTS-MONTJUÏC,CARRER,BLASCO DE GARAY
2.151809014,41.37737739,L'EIXAMPLE,GRAN VIA,CORTS CATALANES
2.124497642,41.37554,SANTS-MONTJUÏC,CARRER,SANTS
2.124497642,41.37554,SANTS-MONTJUÏC,CARRER,SANTS
2.124497642,41.37554,SANTS-MONTJUÏC,CARRER,SANTS
2.124497642,41.37554,SANTS-MONTJUÏC,CARRER,SANTS
2.124497642,41.37554,SANTS-MONTJUÏC,CARRER,SANTS
2.124497642,41.37554,SANTS-MONTJUÏC,CARRER,SANTS
2.182012365,41.40470461,L'EIXAMPLE,CARRER,ENAMORATS
2.133530409,41.3762153,SANTS-MONTJUÏC,CARRER,DEMOSTENES
2.166287713,41.38213529,CIUTAT VELLA,CARRER,JOAQUIN COSTA
2.166287713,41.38213529,CIUTAT VELLA,CARRER,JOAQUIN COSTA
2.166629356,41.38785596,L'EIXAMPLE,GRAN VIA,CORTS CATALANES
2.181973971,41.3826535,CIUTAT VELLA,CARRER,TROMPETES
2.181973971,41.3826535,CIUTAT VELLA,CARRER,TROMPETES
2.181973971,41.3826535,CIUTAT VELLA,CARRER,TROMPETES
2.181973971,41.3826535,CIUTAT VELLA,CARRER,TROMPETES
2.181694773,41.40805454,SANT MARTI,CARRER,MALLORCA
2.145066818,41.37735142,SANTS-MONTJUÏC,CARRER,BEJAR
2.16270056,41.38229942,L'EIXAMPLE,CARRER,CASANOVA
2.148726495,41.40580292,SARRIA-SANT GERVASI,RONDA,GENERAL MITRE
2.148726495,41.40580292,SARRIA-SANT GERVASI,RONDA,GENERAL MITRE
2.173761025,41.37791349,CIUTAT VELLA,CARRER,GUARDIA
2.173761025,41.37791349,CIUTAT VELLA,CARRER,GUARDIA
2.164175898,41.39008417,L'EIXAMPLE,CARRER,CONSELL DE CENT
2.164175898,41.39008417,L'EIXAMPLE,CARRER,CONSELL DE CENT
2.164175898,41.39008417,L'EIXAMPLE,CARRER,CONSELL DE CENT
2.164175898,41.39008417,L'EIXAMPLE,CARRER,CONSELL DE CENT
2.144782688,41.3714314,SANTS-MONTJUÏC,GRAN VIA,CORTS CATALANES
2.181702503,41.38408976,CIUTAT VELLA,CARRER,SANT ANTONI DELS SOMBRERERS
2.154724885,41.3812623,L'EIXAMPLE,CARRER,DIPUTACIO
2.159779871,41.38853401,L'EIXAMPLE,CARRER,ARAGO
2.206232971,41.41993504,SANT MARTI,CARRER,ANDRADE
2.124497642,41.37554,SANTS-MONTJUÏC,CARRER,SANTS
2.124497642,41.37554,SANTS-MONTJUÏC,CARRER,SANTS
2.124497642,41.37554,SANTS-MONTJUÏC,CARRER,SANTS
2.188149699,41.39256459,SANT MARTI,CARRER,PUJADES
2.196498771,41.40372597,SANT MARTI,CARRER,SANCHO DE AVILA
2.174254397,41.40567819,L'EIXAMPLE,AVINGUDA,GAUDI
2.157919793,41.37621702,L'EIXAMPLE,CARRER,TAMARIT
2.160622754,41.39764351,GRACIA,CARRER,CORSEGA
2.160622754,41.39764351,GRACIA,CARRER,CORSEGA
2.160622754,41.39764351,GRACIA,CARRER,CORSEGA
2.1744467,41.38943178,L'EIXAMPLE,RONDA,SANT PERE
2.147957004,41.37956968,L'EIXAMPLE,CARRER,ARAGO
2.152263055,41.38021891,L'EIXAMPLE,CARRER,ROCAFORT
2.148726495,41.40580292,SARRIA-SANT GERVASI,RONDA,GENERAL MITRE
2.175245547,41.3821082,CIUTAT VELLA,CARRER,BANYS NOUS
2.177562476,41.39180658,L'EIXAMPLE,CARRER,BAILEN
2.206998505,41.40282422,SANT MARTI,CARRER,RAMON TURRO
2.172929628,41.39360081,L'EIXAMPLE,CARRER,GIRONA
2.146577226,41.37590039,SANTS-MONTJUÏC,CARRER,PRINCEP JORDI
2.14591698,41.40819337,SARRIA-SANT GERVASI,CARRER,FERRAN PUIG
2.181702503,41.38408976,CIUTAT VELLA,CARRER,SANT ANTONI DELS SOMBRERERS
2.181702503,41.38408976,CIUTAT VELLA,CARRER,SANT ANTONI DELS SOMBRERERS
2.210431706,41.40344702,SANT MARTI,PASSEIG,TAULAT
2.180192927,41.38363313,CIUTAT VELLA,CARRER,ARGENTERIA
2.180192927,41.38363313,CIUTAT VELLA,CARRER,ARGENTERIA
2.180192927,41.38363313,CIUTAT VELLA,CARRER,ARGENTERIA
2.180192927,41.38363313,CIUTAT VELLA,CARRER,ARGENTERIA
2.180192927,41.38363313,CIUTAT VELLA,CARRER,ARGENTERIA
2.180192927,41.38363313,CIUTAT VELLA,CARRER,ARGENTERIA
2.180192927,41.38363313,CIUTAT VELLA,CARRER,ARGENTERIA
2.184566155,41.43128534,SANT ANDREU,CARRER,CONCEPCION ARENAL
2.152263055,41.38021891,L'EIXAMPLE,CARRER,ROCAFORT
2.152263055,41.38021891,L'EIXAMPLE,CARRER,ROCAFORT
2.152263055,41.38021891,L'EIXAMPLE,CARRER,ROCAFORT
2.152263055,41.38021891,L'EIXAMPLE,CARRER,ROCAFORT
2.160368984,41.40135643,GRACIA,CARRER,SAMSO
2.160368984,41.40135643,GRACIA,CARRER,SAMSO
2.178574994,41.38880101,CIUTAT VELLA,CARRER,SANT PERE MITJA
2.178574994,41.38880101,CIUTAT VELLA,CARRER,SANT PERE MITJA
2.178574994,41.38880101,CIUTAT VELLA,CARRER,SANT PERE MITJA
2.178574994,41.38880101,CIUTAT VELLA,CARRER,SANT PERE MITJA
2.168942243,41.397077,L'EIXAMPLE,CARRER,VALENCIA
2.147957004,41.37956968,L'EIXAMPLE,CARRER,ARAGO
2.154546222,41.40187818,GRACIA,CARRER,MONTSENY
2.166629356,41.38785596,L'EIXAMPLE,GRAN VIA,CORTS CATALANES
2.155617485,41.40331549,GRACIA,CARRER,JAEN
2.173174061,41.39970596,L'EIXAMPLE,AVINGUDA,DIAGONAL
2.156279245,41.40744179,GRACIA,CARRER,MARTI
