id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
572367933661702259,Hab doble interior con patio. Consell Bailen,447208197,Casa Consell Bailen,Eixample,la Dreta de l'Eixample,41.39475,2.17459,Private room,67,1,1,2022-11-08,0.88,6,149,1,HB-422576
572372420205012047,Hab Doble con terraza en Casa Consell Bailen,447208197,Casa Consell Bailen,Eixample,la Dreta de l'Eixample,41.39499,2.17295,Private room,78,2,1,2022-10-31,0.71,6,150,1,HB-422576
579398188462261800,Scandinavian Style 2 Bed in the heart of BCN,130223809,Daiga,Ciutat Vella,el Raval,41.38018,2.1672,Entire home/apt,60,32,1,2022-09-09,0.32,29,352,1,
579458861819813275,Nice apartment near to the beach Barceloneta,351328829,Daniel,Ciutat Vella,la Barceloneta,41.37804,2.19196,Entire home/apt,50,31,3,2022-08-15,0.40,10,254,3,
579495337681554317,Luxurious Room with En Suite Bathroom,325879968,Lorenzo And  Cristina,Ciutat Vella,la Barceloneta,41.3816,2.18685,Private room,49,1,24,2022-12-08,6.79,14,157,24,Exempt
579499588647664441,ISILF - 2 bedroom apartment with balcony in Sant Gervasi,346367515,Ukio,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.39584,2.14972,Entire home/apt,156,31,0,,,200,91,0,
579508271168576240,Cute apartment in Les Corts,1391607,Aline I Andrea,Les Corts,les Corts,41.38421,2.13059,Entire home/apt,66,3,5,2022-10-01,0.80,100,265,5,HUTB-010283
579518348595423602,Luxury & spacious Suite view on Sagrada Familia,325879968,Lorenzo And  Cristina,Eixample,la Sagrada Família,41.403526,2.175508,Private room,49,1,81,2022-12-10,8.93,14,129,81,Exempt
579521527562779447,Maria Vanesa. X,21726991,Silvia,Eixample,la Dreta de l'Eixample,41.38968,2.1653,Entire home/apt,220,5,0,,,41,51,0,HUTB-010176
579541456792043902,The Central Place V. X,21726991,Silvia,Eixample,la Dreta de l'Eixample,41.38957,2.16385,Entire home/apt,350,5,0,,,41,159,0,HUTB-010177
577993217396515725,"4 bed female dorm, ONLY GIRLS. Lovely hostel",447205324,Soul Backpackers,Eixample,la Dreta de l'Eixample,41.39379640000001,2.171025,Shared room,20,1,11,2022-11-26,4.12,4,261,11,AJ000498
579554179518940516,Piso Maria Amanda. X,21726991,Silvia,Eixample,la Dreta de l'Eixample,41.38952,2.16585,Entire home/apt,300,5,0,,,41,45,0,HUTB-010180
579567254446636456,Piso Maria Lourdes. X,21726991,Silvia,Eixample,la Dreta de l'Eixample,41.39126,2.16397,Entire home/apt,350,5,0,,,41,20,0,HUTB-010173
579577943307790096,Ático moderno en Paseo de Gracia,448915869,Jesus,Eixample,la Dreta de l'Eixample,41.3918,2.16755,Entire home/apt,158,1,1,2022-10-10,0.48,3,322,1,HUTB-008014
579584391572279167,Lola Maria. X,21726991,Silvia,Eixample,la Dreta de l'Eixample,41.39373,2.1656,Entire home/apt,235,5,0,,,41,81,0,HUTB-008712
579599084588633621,Alma Maria. X,21726991,Silvia,Eixample,la Dreta de l'Eixample,41.3947,2.16574,Entire home/apt,238,5,0,,,41,100,0,HUTB-008502
572396711572481665,KUFRA - 3 bedroom apartment with balcony in Eixample Esquerra,346367515,Ukio,Eixample,la Nova Esquerra de l'Eixample,41.38117,2.14908,Entire home/apt,147,31,0,,,200,106,0,Exempt
572501213080323841,Lovely and quiet Double Room in the center of Bcn,390614325,Bruna,Eixample,el Fort Pienc,41.39281,2.17911,Private room,17,31,0,,,1,88,0,
585192264027673894,Mirall en el mejor barrio,431977102,Bookiply,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.39657249237902,2.144220442178778,Entire home/apt,142,1,7,2022-11-06,2.59,1,352,7,HUTB-005673
585290374006298514,Simple and cozy 2 bedroom apartment in Gracia,424102879,Anderson,Horta-Guinardó,el Baix Guinardó,41.411888,2.163471,Entire home/apt,55,2,2,2022-10-30,0.61,2,263,2,
585424909505877896,Reyesita,450169486,Iala,Les Corts,la Maternitat i Sant Ramon,41.37741,2.11981,Private room,30,1,0,,,1,87,0,
577993306978051437,One bed in a 4 bed mixed dorm Backpackers Hostel,447205324,Soul Backpackers,Eixample,la Dreta de l'Eixample,41.393795,2.171025,Shared room,20,1,23,2022-11-20,2.67,4,265,23,AJ-000498
578072976073132093,Alessandra Maria. X,21726991,Silvia,Ciutat Vella,el Barri Gòtic,41.377415,2.177816,Entire home/apt,427,5,0,,,41,158,0,HUTB-000924
578085064903940508,Penthouse Passeig de Gracia. X,21726991,Silvia,Eixample,la Dreta de l'Eixample,41.390682,2.164789,Entire home/apt,150,32,0,,,41,365,0,
585426164468433319,ANNAMER - 2 bedroom apartment with terrace in El Born,346367515,Ukio,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38669,2.18209,Entire home/apt,136,31,2,2022-11-08,0.91,200,155,2,
586000337888098969,Ático estudio soleado con acceso a terraza,67617039,Angels,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38565,2.1797,Entire home/apt,30,32,2,2022-12-08,0.28,1,333,2,
586166942385175835,Spacious apartment in Gracia - close to everything,15037997,Dieter,Gràcia,la Vila de Gràcia,41.39686,2.15559,Entire home/apt,180,31,1,2022-07-08,0.19,1,362,1,
579618339581636841,FINNT - 1 bedroom apartment with terrace in Eixample Dreta,346367515,Ukio,Eixample,la Dreta de l'Eixample,41.38804,2.1659,Entire home/apt,123,31,0,,,200,9,0,
579628803377911092,Lorena Maria. X,21726991,Silvia,Eixample,la Dreta de l'Eixample,41.39585,2.16748,Entire home/apt,200,5,0,,,41,0,0,HUTB-001080
579643616653084090,Piso Maria Silvi. X,21726991,Silvia,Gràcia,la Vila de Gràcia,41.39988,2.16047,Entire home/apt,85,31,0,,,41,365,0,
579664351737441185,The Living Apartment. X,21726991,Silvia,Eixample,la Dreta de l'Eixample,41.39183,2.17683,Entire home/apt,300,5,0,,,41,0,0,HUTB-003953
579719187852914373,Maria Belen. X,21726991,Silvia,Eixample,l'Antiga Esquerra de l'Eixample,41.39212,2.15891,Entire home/apt,300,5,0,,,41,0,0,HUTB-008625
580130298189787610,"Precioso piso en el
corazón de Grácia, Barcelona!",53342455,Milli,Gràcia,la Vila de Gràcia,41.4023220498632,2.1583307936994425,Entire home/apt,95,5,0,,,1,20,0,
578146260827793849,Santa Monica,397090058,Caterina,Ciutat Vella,el Raval,41.37673,2.17552,Entire home/apt,77,32,1,2022-06-26,0.18,12,30,1,
580155213033394640,Beautiful new penthouse in the heart of Barcelona.,9477063,Xavier,Sants-Montjuïc,el Poble Sec,41.37153,2.15789,Entire home/apt,71,31,4,2022-10-30,0.63,9,332,4,Exempt
580158039033194716,3 Bedroom cozy and calm apartment near Port Forum,12617302,Tom’s Team,Sant Martí,el Besòs i el Maresme,41.41196,2.21722,Entire home/apt,82,3,12,2022-11-26,1.48,13,236,12,HUTB-006766
586256867581464266,Luxury & spacious Suite view on Sagrada Familia,325879968,Lorenzo And  Cristina,Eixample,la Sagrada Família,41.40451,2.17484,Private room,49,1,94,2022-12-06,10.68,14,68,94,Exempt
578156460344022945,Navas地铁站阳光空调双人间,393753518,亚丽,Sant Martí,el Camp de l'Arpa del Clot,41.41639,2.18485,Private room,30,32,0,,,3,252,0,Exempt
586640178308379157,3-bedroom near Santa Maria del Mar (El Born),385734768,Viorel,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.383175,2.181868,Entire home/apt,85,32,1,2022-10-30,0.70,2,84,1,Exempt
586941726632878739,Gran Habitación Exterior 27 m2 Smart Tv y Balcón,41520715,Manu,Ciutat Vella,el Raval,41.38104,2.16829,Private room,41,3,13,2022-11-29,4.15,15,336,13,Exempt
580228498006099009,Cozy apartment near the beach,340168610,John,Ciutat Vella,la Barceloneta,41.37922,2.19053,Entire home/apt,58,31,4,2022-12-05,0.75,1,365,4,Exempt
580237583701880642,Maria Fernanda. X,21726991,Silvia,Eixample,la Dreta de l'Eixample,41.39128,2.16365,Entire home/apt,205,5,0,,,41,130,0,HUTB-010178
578179223110769360,靠近L1地铁navas车站的温馨单人间,393753518,亚丽,Sant Andreu,Navas,41.416733,2.186037,Private room,28,32,0,,,3,285,0,Exempt
580271680701711500,Central & Exclusive Design Apartment,665793,Lore,Eixample,Sant Antoni,41.375488,2.156268,Entire home/apt,72,30,1,2022-10-01,0.42,3,293,1,Exempt
580278213206159101,TAOUDENI - 3 bedroom apartment with balcony in Eixample,346367515,Ukio,Eixample,l'Antiga Esquerra de l'Eixample,41.38272,2.15828,Entire home/apt,138,31,0,,,200,44,0,
580296106693925939,Maria Cristina. X,21726991,Silvia,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40472,2.17067,Entire home/apt,220,5,0,,,41,2,0,HUTB-009984
586948689940319652,Attic wooden house with jacuzzi and BBQ,41520715,Manu,Ciutat Vella,el Raval,41.37917,2.1682,Entire home/apt,80,3,15,2022-12-02,4.13,15,353,15,HUTB-002761
586956666983724332,Calm and comfort interior room,41520715,Manu,Ciutat Vella,el Raval,41.38103,2.16882,Private room,31,3,15,2022-12-05,4.46,15,357,15,HUTTE-278211
587402371287692022,"Private terrasse, 10min from beach, swimming pool",7783989,Christophe,Sant Martí,el Besòs i el Maresme,41.41228,2.21349,Entire home/apt,99,32,1,2022-08-31,0.29,1,131,1,Exempt
587452975443596075,Excellent 1 Bedroom Apartment in city centre,356289279,Pavel,Eixample,la Dreta de l'Eixample,41.39834,2.17069,Entire home/apt,86,3,52,2022-12-10,6.47,3,177,52,HUTB-003714
587549529175188421,Chic apartment nearly Sagrada Familia V,1391607,Aline I Andrea,Sant Martí,el Camp de l'Arpa del Clot,41.40949,2.1823,Entire home/apt,79,3,23,2022-11-14,2.80,100,276,23,HUTB-000774
578185788972834848,Loft Eixample (renovated 2022).,3039107,Manuel,Horta-Guinardó,el Guinardó,41.41248,2.1735,Entire home/apt,23,31,4,2022-12-06,0.74,34,195,4,Exempt
587579326914738857,RAMBLA RAVAL & LES CARRETES AC PRIVATE APARTMENT,446537935,Claudia And Jhon,Ciutat Vella,el Raval,41.37622,2.16981,Entire home/apt,49,3,20,2022-11-23,2.82,5,131,20,HUTB-000723
587623053211181744,Sweet room in Gracia,450631948,Yolanda,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40305,2.16299,Private room,44,4,14,2022-10-21,1.80,1,104,14,Exempt
580842679461220591,Center Room Double,355345015,Fran,Ciutat Vella,el Raval,41.37718,2.16521,Private room,21,32,4,2022-10-23,0.84,6,129,4,
580885640612075388,Historic center of Barcelona,333134818,Irina,Ciutat Vella,el Raval,41.37748,2.17433,Entire home/apt,71,1,32,2022-12-04,4.49,1,108,32,HUTS-124576
580928046755268687,"Luxurious, spacious and well-located loft!",6688661,Natalia,Sants-Montjuïc,Sants,41.37775,2.13025,Entire home/apt,270,31,0,,,1,358,0,
581025528627007525,Top floor apartment -  1 Bdrs + Studio room.,1920353,Central,Eixample,la Dreta de l'Eixample,41.39863,2.16954,Entire home/apt,300,34,1,2022-07-31,0.22,11,0,1,
581067412685766026,Modern Villa in Eixample with Sea Near,270230553,Linda - BELVILLA,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.39528,2.15396,Entire home/apt,154,1,0,,,14,365,0,HUTB-006662
578271953556902981,Suits Maria Grace. X,21726991,Silvia,Sant Martí,el Camp de l'Arpa del Clot,41.40816,2.18541,Entire home/apt,200,32,0,,,41,139,0,
581373291885744195,Penthouse in Rambla Badal,449294111,Alan,Sants-Montjuïc,Sants,41.373344,2.131485,Entire home/apt,80,3,29,2022-11-27,4.07,1,13,29,HUTB-003939
587972593777027367,Great Flat Near The Sea,113876369,Harrison,Ciutat Vella,la Barceloneta,41.38159,2.18762,Private room,55,4,2,2022-11-23,0.32,1,30,2,Exempt
588106770878222950,Perfect Flat in Plaça Molina,250042982,HiGuests,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.399658,2.146156,Entire home/apt,75,1,0,,,35,44,0,Exempt
588125056864551444,Sardenya - Long Term,271226374,Jamica,Eixample,la Sagrada Família,41.40117,2.17707,Entire home/apt,120,31,2,2022-08-24,0.29,37,158,2,
588129733511398479,Perfecto piso de 3 habitaciones en Eixample,193874212,Borges,Eixample,Sant Antoni,41.3757,2.16542,Entire home/apt,97,32,0,,,75,248,0,
588159706373905682,Lepant - Long term,271226374,Jamica,Eixample,la Sagrada Família,41.40306,2.17635,Entire home/apt,102,31,1,2022-05-21,0.15,37,55,1,
578303754628475520,Silvia Maria. X,21726991,Silvia,Eixample,la Sagrada Família,41.40253,2.17322,Entire home/apt,235,5,0,,,41,157,0,HUTB-002111
588180943805892184,Rosselló - Long term,271226374,Jamica,Sant Martí,el Camp de l'Arpa del Clot,41.41001,2.17997,Entire home/apt,95,31,2,2022-12-05,0.28,37,136,2,
588205209839324078,"Amazing nest, heart of the city!",102571900,Anna,Ciutat Vella,el Raval,41.37984,2.16596,Entire home/apt,70,4,15,2022-11-02,1.93,1,357,15,HUTB-457738
588324037919187827,TENERE - 1 bedroom apartment in Gracia,346367515,Ukio,Gràcia,la Vila de Gràcia,41.4018,2.16112,Entire home/apt,136,31,0,,,200,22,0,
588412506005547288,"Ático dos terrazas, sol 
 y súper vistas al templo",225962284,Anna María,Eixample,la Sagrada Família,41.402557,2.176258,Entire home/apt,141,3,20,2022-12-11,2.94,6,250,20,HUTB-005677
588800666400992501,Beach sunny apartment with Balcony,2757645,Anna And Ralph,Ciutat Vella,la Barceloneta,41.37707,2.19087,Entire home/apt,57,32,2,2022-07-31,0.28,4,158,2,
588905738017476853,Loft style apartment in Old Town,232691262,Max,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38286,2.18078,Entire home/apt,121,31,2,2022-10-29,0.90,2,359,2,
581637468287638346,R1Central room with a lot of tranquility and light,367041953,Maria,Eixample,la Dreta de l'Eixample,41.39404,2.16539,Private room,39,1,11,2022-12-06,1.59,20,336,11,Exempt
581667763004454677,.HABITACION PRIVADA EN BARCELONA.,130091939,Toni,Sant Martí,el Camp de l'Arpa del Clot,41.41427,2.18514,Private room,19,32,1,2022-05-31,0.15,7,21,1,
581857785465254416,Lovely apartment with terrace close to the beach,209966725,Andrea,Sant Martí,el Poblenou,41.40498,2.19406,Entire home/apt,70,32,1,2022-10-23,0.59,1,28,1,
581931626871207678,Maria Carla. X,21726991,Silvia,Eixample,el Fort Pienc,41.40054,2.17823,Entire home/apt,220,5,0,,,41,21,0,HUTB-009985
581941121599203815,Maria Eulalia. X,21726991,Silvia,Eixample,la Sagrada Família,41.40101,2.17612,Entire home/apt,220,5,0,,,41,20,0,HUTB-009983
581956754142480454,Maria Gloria. X,21726991,Silvia,Sarrià-Sant Gervasi,el Putxet i el Farró,41.40584,2.14045,Entire home/apt,195,5,0,,,41,153,0,HUTB-009677
581964949931713301,Maria Agata. X,21726991,Silvia,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.4038,2.14021,Entire home/apt,289,5,0,,,41,168,0,HUTB-009674
581978531824163170,Maria Dolores. X,21726991,Silvia,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,41.40481,2.1387,Entire home/apt,215,5,0,,,41,159,0,HUTB-009674
581990183713780420,Maria Gracia. X,21726991,Silvia,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.4031,2.1397,Entire home/apt,333,5,0,,,41,0,0,HUTB-009676
582021996388651338,Maria Estrella. X,21726991,Silvia,Sarrià-Sant Gervasi,el Putxet i el Farró,41.40542,2.14023,Entire home/apt,235,5,0,,,41,170,0,HUTB-009673
578332684493865298,Sunny room in Barcelona Center (1+ month) - Lux 2,103817802,Pia,Eixample,l'Antiga Esquerra de l'Eixample,41.39363,2.15161,Private room,50,31,2,2022-08-18,0.34,1,332,2,
582031064797891744,Piso Maria Daniela. X,21726991,Silvia,Sant Martí,el Poblenou,41.40278,2.20433,Entire home/apt,310,5,0,,,41,302,0,HUTB-013409
588925916292017248,"La Meva Llar Poeta-Cabanyes,-81",2439400,KeyBarcelona,Sants-Montjuïc,el Poble Sec,41.37307,2.16373,Entire home/apt,132,1,7,2022-11-21,0.99,45,346,7,HUTB-002777
578659922214252479,My Address in Plaza Real studio,4985749,My Address,Ciutat Vella,el Raval,41.37927,2.17412,Entire home/apt,80,3,29,2022-11-20,3.40,18,289,29,HUTB-001625
588941290836238401,Magnificent 4 bedroom apartment in Eixample,265193861,Joaquim,Eixample,la Nova Esquerra de l'Eixample,41.38891,2.14651,Entire home/apt,99,32,1,2022-11-11,1,123,226,1,
578663457503004668,Big apartment for 9 in the heart of Eixample,410060534,Adam,Eixample,la Dreta de l'Eixample,41.39455,2.16558,Entire home/apt,164,4,20,2022-11-27,2.47,25,355,20,HUTB-007050
588976811820816766,La Meva Llar Olivera-45,2439400,KeyBarcelona,Sants-Montjuïc,el Poble Sec,41.37302,2.15478,Entire home/apt,132,1,11,2022-11-12,1.44,45,328,11,HUTB-006573
578672806971898955,Classy 3BD - 2.5BTH with private patio in Eixample,410060534,Adam,Eixample,l'Antiga Esquerra de l'Eixample,41.38997,2.15963,Entire home/apt,116,4,19,2022-11-28,2.38,25,359,19,HUTB-001342
582306639934066797,Habitación privada en Barcelona,255739529,Luis,Nou Barris,la Prosperitat,41.44461,2.18021,Private room,40,2,8,2022-10-15,2.45,1,365,8,Exempt
578680815064977877,Amazing 5 bedrooms 5 bathrooms by Plaza Catalunya,410060534,Adam,Eixample,l'Antiga Esquerra de l'Eixample,41.38649,2.16412,Entire home/apt,350,4,23,2022-11-23,2.96,25,299,23,HUTB-003553
578681084368326839,Amazing 5 bd 5 bathroom next to Plaza Catalunya,410060534,Adam,Eixample,la Dreta de l'Eixample,41.38766,2.16492,Entire home/apt,307,3,29,2022-12-04,3.41,25,295,29,HUTB-003554
578684619552792286,Amazing 5Bd Apart with balcony in Plaza Cataluña,410060534,Adam,Eixample,la Dreta de l'Eixample,41.38799,2.16883,Entire home/apt,322,3,27,2022-12-03,3.24,25,314,27,HUTB-003311
578687410102961309,Central and Elegant 4 Bedroom by Placa Catalunya,410060534,Adam,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38827,2.17507,Entire home/apt,200,4,16,2022-12-04,2.06,25,338,16,HUTB-002280
578689525721965505,Classy 3bed 3bath apartment in Eixample,410060534,Adam,Eixample,la Dreta de l'Eixample,41.39253,2.16573,Entire home/apt,126,2,28,2022-11-20,3.29,25,336,28,HUTB-004157
578701077615667653,Plaça Catalunya. 3bedroom Duplex with Balcony,410060534,Adam,Eixample,la Dreta de l'Eixample,41.38937,2.16952,Entire home/apt,168,4,23,2022-11-21,3.01,25,358,23,HUTB-007868
582357735200479342,"Habitacion privada 
Barcelona - Maragall",448783437,Nathy Y Cris,Sant Andreu,el Congrés i els Indians,41.42498,2.178396,Private room,54,1,59,2022-12-07,10.06,1,302,59,HUTG-020593
582451098416344198,La Meva LLar Salva 65,2439400,KeyBarcelona,Sants-Montjuïc,el Poble Sec,41.37283,2.16611,Entire home/apt,132,1,7,2022-06-19,0.81,45,289,7,HUTB-002123
582452359264075966,Cosy loft interior gotico Barcelona,410180643,Saida,Ciutat Vella,el Barri Gòtic,41.378582,2.177905,Entire home/apt,54,32,7,2022-11-12,0.93,2,204,7,
589115666385828682,CONFORTABLE HABITACIÓN EN ZONA RESIDENCIAL,154865926,María Cristina,Nou Barris,Verdun,41.44463,2.177807,Private room,20,31,2,2022-09-21,0.45,2,326,2,
589460889335389085,Single Balcony Room ☆ Rambla de Poblenou,15774974,Gonzalo,Sant Martí,el Poblenou,41.40082,2.20149,Private room,27,31,0,,,5,365,0,Exempt
578703648989967909,Plaça Catalunya  Luxurious 2bedroom with balcony,410060534,Adam,Eixample,la Dreta de l'Eixample,41.38887,2.16978,Entire home/apt,122,4,27,2022-11-16,3.15,25,329,27,HUTB-002264
589488893220584002,piso al lado de ramblas frente al puerto y el mar,323782817,LuisaF,Ciutat Vella,el Raval,41.37765,2.17572,Entire home/apt,200,1,1,2022-10-29,0.67,1,0,1,Exempt
582489186797700658,Nice one bedroom flat in Eixample with parking,265193861,Joaquim,Eixample,el Fort Pienc,41.39708,2.17938,Entire home/apt,80,2,5,2022-11-27,0.61,123,287,5,HUTB001926
578707342086876000,Wonderful 2-bd apart with balcony. Plaza Cataluña,410060534,Adam,Eixample,la Dreta de l'Eixample,41.3879,2.16965,Entire home/apt,96,4,37,2022-11-27,4.48,25,338,37,HUTB-002259
583005706573712605,AB Paralel Blai Apartment,4459553,AB Apartment Barcelona,Sants-Montjuïc,el Poble Sec,41.37483,2.16216,Entire home/apt,200,3,14,2022-11-04,1.99,174,342,14,HUTB-004578
583066290875207902,HHBCN Luxury Apartment Layetana #7,146859530,Happy Houses Barcelona,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38249,2.18106,Entire home/apt,360,32,0,,,5,286,0,
594125255596129353,Brand new central apartment in El Born,55103645,David,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38504,2.18163,Entire home/apt,70,31,1,2022-07-25,0.21,2,117,1,
594251132423572133,Gran via private Terrace apartment,1432835,Angel,Eixample,l'Antiga Esquerra de l'Eixample,41.38439,2.16001,Entire home/apt,90,32,2,2022-08-04,0.36,34,227,2,
583100736314339155,Penthouse in Barcelona.,3039107,Manuel,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.39508,2.14479,Entire home/apt,97,2,7,2022-08-25,0.95,34,202,7,HUTB005683
589572730729165082,BENI - 1 bedroom apartment with pool and terrace in Gràcia,346367515,Ukio,Gràcia,la Vila de Gràcia,41.40017,2.16268,Entire home/apt,136,31,0,,,200,167,0,
594547252026319297,Blanc Guest House- Individual interior con baño,385460765,Blanc,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.396523,2.150951,Private room,63,1,2,2022-06-07,0.28,6,62,2,HB-004388
589579390626905653,Vale Beach Poblenou,99390362,Vale Suites,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,41.40176,2.20911,Entire home/apt,175,2,7,2022-10-18,1.19,12,277,7,HUTB-000138
583183522728886111,♥ BEACHSIDE SUNNY MODERN WITH POOL ♥ | PARKING 24H,330874832,Michael & Farhad,Sant Martí,la Vila Olímpica del Poblenou,41.391651,2.193947,Entire home/apt,134,3,37,2022-12-07,4.46,3,80,37,HUTB-010945
583213785175733370,MAWUN - 2 bedroom apartment in Gràcia,346367515,Ukio,Gràcia,la Vila de Gràcia,41.40208,2.16111,Entire home/apt,129,31,0,,,200,127,0,
594547708296997920,Blanc Guest House- Doble interior baño privado,385460765,Blanc,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.396523,2.150951,Private room,71,1,0,,,6,25,0,HB-004388
594561548210851021,Blanc Guest House Individual baño compartido,385460765,Blanc,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.396523,2.150951,Private room,57,1,8,2022-11-25,1.27,6,76,8,HB-004388
583237117538756402,Habitación doble privada / sagrada familia,223999808,Zumi,Eixample,la Sagrada Família,41.40357,2.17822,Private room,33,1,29,2022-12-04,5.30,3,332,29,Exempt
589610375117205256,KASBA - 1 bedroom apartment with pool and terrace in Gràcia,346367515,Ukio,Gràcia,la Vila de Gràcia,41.40152,2.1629,Entire home/apt,127,31,0,,,200,262,0,
594563088166163172,Blanc Guest House- Doble interior baño compartido,385460765,Blanc,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.396523,2.150951,Private room,64,1,2,2022-06-29,0.29,6,38,2,HB-004388
594604872574510348,Habitación con bonitas vistas/room with nice views,85827943,Bernardo,Horta-Guinardó,Horta,41.43573,2.15538,Private room,19,31,5,2022-07-25,0.79,1,334,5,Exempt
589611090720937209,SANUR - 2 bedroom apartment in Gràcia,346367515,Ukio,Gràcia,la Vila de Gràcia,41.40208,2.16067,Entire home/apt,127,31,0,,,200,244,0,
589611794358427085,MERZOUGA - 1 bedroom apartment with pool and terrace in Gracia,346367515,Ukio,Gràcia,la Vila de Gràcia,41.40206,2.16152,Entire home/apt,124,31,0,,,200,247,0,
583853174062447290,La Meva LLar Fontrodona 17,2439400,KeyBarcelona,Sants-Montjuïc,el Poble Sec,41.3741,2.16608,Entire home/apt,132,1,16,2022-11-24,2.47,45,340,16,HUTB-009666
583944417990227209,Sunny 2 BD Penthouse in Gracia. Virreina Square,1744516,Silvia & Luís,Gràcia,la Vila de Gràcia,41.4043,2.15556,Entire home/apt,70,32,0,,,27,343,0,
583987826544046548,Precioso apartamento  cerca  ala estación de sants,449871254,Lina Maria,Eixample,la Nova Esquerra de l'Eixample,41.3792,2.14587,Private room,30,31,70,2022-12-07,8.33,2,191,70,Exempt
594737546524962823,Space in Gòtic Quarter,323624328,Vidoo,Ciutat Vella,el Barri Gòtic,41.37952,2.17554,Entire home/apt,56,32,2,2022-11-05,0.48,2,365,2,
589611910355643304,Apartamento amplio y moderno en el corazón de Bcn,448883484,Jesus,Ciutat Vella,el Barri Gòtic,41.38642,2.17345,Entire home/apt,226,2,19,2022-11-29,2.85,1,308,19,HUTB-015726
594738566931110712,Nice double room with Private bathroom,254922474,Liliana,Ciutat Vella,el Raval,41.38361,2.16497,Private room,600,20,0,,,3,91,0,HUTB-004007
589668991897778748,41par254 Brilliant apartment in Sant Antoni,9400556,Loca Bcn,Eixample,Sant Antoni,41.37563,2.1629,Entire home/apt,403,1,5,2022-11-03,1.09,27,350,5,HUTB-005935
589669726761218259,Apartamento duplex a estrenar con patio privado B6,267312990,Gerard Y Eva,Sants-Montjuïc,Sants - Badal,41.37388,2.1266,Entire home/apt,35,31,4,2022-11-17,0.59,3,285,4,Exempt
594758463173345247,"RENTAL PER MONTH, with parking & swimming pool",3358918,Catherine,Sant Martí,el Poblenou,41.40076,2.20724,Entire home/apt,195,32,0,,,3,364,0,
589723479070051074,Invierno en Barcelona,79703460,Elizeth,Gràcia,Vallcarca i els Penitents,41.41188,2.14231,Private room,39,31,12,2022-09-28,1.55,7,90,12,Exempt
584122957381870333,apartamento sagrada familia Ideal para estudiantes,21648055,Pasquale,Eixample,la Sagrada Família,41.40606,2.17829,Entire home/apt,43,60,0,,,1,284,0,Exempt
595713210653209470,Centric Atic Eixample Sant Antoni (New Listing),351328829,Daniel,Eixample,Sant Antoni,41.38137,2.15808,Entire home/apt,90,62,2,2022-08-31,0.42,10,177,2,
584130360611905085,Precioso Apartamento en Barri de Gràcia Barcelona.,271097397,Isidre,Gràcia,la Vila de Gràcia,41.401604,2.161904,Entire home/apt,95,32,1,2022-12-02,1,1,365,1,
590313511300755361,Cozy and Central Double Room,355345015,Fran,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3901,2.17988,Private room,21,32,3,2022-09-27,0.98,6,86,3,
595909957024522452,Lovely 1-single bedroom in Barcelona city.,63806538,Claudia,Sant Martí,Sant Martí de Provençals,41.41643,2.20409,Private room,34,31,18,2022-08-09,2.40,2,193,18,
584459955606937359,Studio apartment Barcelona downtown 2p,38490401,Alvaro,Ciutat Vella,el Raval,41.37758255004883,2.1702160835266113,Entire home/apt,35,31,4,2022-11-05,0.88,2,17,4,Exempt
596307072473135691,Precioso piso tranquilo,168401285,Bianca,Eixample,Sant Antoni,41.38087,2.15821,Private room,43,1,21,2022-12-04,6.30,1,217,21,Exempt
584523655730409431,Apartamento 3 hab. Sant Antoni BARCELONA,148946579,Barnapartments,Eixample,Sant Antoni,41.37753,2.1597,Entire home/apt,84,1,1,2022-10-16,0.53,23,322,1,Exempt
584624153278556006,Santa Monica 2-1,397090058,Caterina,Ciutat Vella,el Raval,41.37626,2.17333,Entire home/apt,66,32,0,,,12,32,0,
